time,x,y
30.520203,-28.047933,-20.459024
30.621704,-27.792108,-20.428045
30.764503,-27.439543,-20.37685
30.9189,-27.132271,-20.392182
31.092598,-26.663267,-20.372428
31.177399,-26.434304,-20.362784
31.277298,-26.21127,-20.301744
31.419304,-25.849529,-20.262784
31.5728,-25.608604,-20.190356
31.747902,-25.188719,-20.133917
31.834404,-24.999545,-20.077047
31.932899,-24.760185,-20.037801
32.074104,-24.520438,-20.002804
32.226799,-24.148125,-19.960665
32.403198,-23.702204,-19.908416
32.491203,-23.467373,-19.89559
32.588402,-23.25348,-19.832967
32.729401,-22.872754,-19.816931
32.880905,-22.512504,-19.74811
33.058403,-22.152149,-19.709566
33.147804,-21.955023,-19.693454
33.244102,-21.695186,-19.68251
33.384705,-21.315437,-19.666515
33.534904,-21.014737,-19.611131
33.7136,-20.63954,-19.553223
33.804298,-20.403957,-19.532955
33.899902,-20.20293,-19.482209
34.040001,-19.946431,-19.4652
34.189102,-19.567575,-19.42325
34.368805,-19.17298,-19.430041
34.460602,-18.982094,-19.38466
34.555702,-18.73837,-19.36005
34.695404,-18.371634,-19.347251
34.843201,-18.07166,-19.360244
35.023903,-17.603202,-19.319069
35.117004,-17.383681,-19.274718
35.211502,-17.14172,-19.250125
35.3507,-16.837127,-19.158558
35.497299,-16.477575,-19.120256
35.678299,-16.131273,-19.080595
35.773399,-15.874559,-19.069783
35.867104,-15.71042,-19.085798
36.005905,-15.378126,-19.082777
36.152,-15.071347,-19.092502
36.332703,-14.583525,-19.071956
36.429901,-14.343652,-19.037048
36.522804,-14.121631,-18.995952
36.660904,-13.786961,-18.939482
36.807304,-13.438829,-18.904613
36.987,-13.081156,-18.867599
37.086403,-12.92112,-18.88884
37.178505,-12.672579,-18.878372
37.315804,-12.411088,-18.895633
37.4627,-12.098554,-18.904155
37.641205,-11.590962,-18.945914
37.742905,-11.316353,-18.934348
37.834305,-11.069753,-18.923962
37.970802,-10.701124,-18.908436
38.118004,-10.355177,-18.88483
38.295105,-9.986211,-18.850051
38.399399,-9.719337,-18.842593
38.490601,-9.570222,-18.858217
38.625801,-9.297561,-18.804025
38.773102,-8.965735,-18.807071
38.948898,-8.611214,-18.753364
39.056,-8.362506,-18.753389
39.146805,-8.14856,-18.709984
39.2808,-7.806903,-18.673439
39.428299,-7.476664,-18.647572
39.602501,-7.099131,-18.615355
39.712799,-6.830587,-18.611621
39.803101,-6.666954,-18.625427
39.935898,-6.362884,-18.626738
40.083504,-6.125865,-18.658487
40.255905,-5.663097,-18.639696
40.369598,-5.356338,-18.626776
40.459404,-5.194196,-18.640688
40.591003,-4.870507,-18.631762
40.7388,-4.520208,-18.563286
40.9095,-4.047355,-18.556646
41.026199,-3.736955,-18.598226
41.115601,-3.560998,-18.607711
41.246101,-3.274599,-18.612627
41.394104,-3.027888,-18.641807
41.563103,-2.695617,-18.606028
41.6828,-2.409099,-18.58747
41.771805,-2.306723,-18.558905
41.901299,-1.979954,-18.541121
42.0494,-1.612461,-18.48977
42.216599,-1.213297,-18.460948
42.3395,-0.95763,-18.469789
42.427803,-0.764912,-18.473478
42.556602,-0.480725,-18.477978
42.704704,-0.210746,-18.500178
42.8703,0.147456,-18.50807
42.996101,0.326399,-18.472259
43.083603,0.56264,-18.462309
43.211998,0.799774,-18.480597
43.359802,1.198857,-18.463789
43.524002,1.600534,-18.457607
43.652901,1.880747,-18.463344
43.739502,2.114598,-18.453495
43.867203,2.370507,-18.465682
44.014702,2.748018,-18.455092
44.177605,3.087711,-18.466688
44.310204,3.409961,-18.462322
44.3955,3.557313,-18.477557
44.5224,3.878753,-18.494878
44.669403,4.238548,-18.533689
44.831398,4.676041,-18.515263
44.9674,5.043014,-18.499808
45.051399,5.270021,-18.490247
45.177605,5.510358,-18.506014
45.323898,5.854721,-18.504609
45.485298,6.113983,-18.539339
45.624603,6.446927,-18.536405
45.707504,6.614702,-18.558879
45.832802,6.917966,-18.577257
45.978302,7.124433,-18.579627
46.139305,7.574445,-18.589267
46.281799,7.830524,-18.579145
46.363503,8.046536,-18.571233
46.487801,8.32889,-18.503304
46.632805,8.612972,-18.519102
46.793098,9.037871,-18.503209
46.939003,9.357399,-18.546011
47.019501,9.598766,-18.562408
47.142204,9.897291,-18.597521
47.2873,10.262121,-18.61967
47.4468,10.584722,-18.633983
47.5961,10.930708,-18.571436
47.6763,11.100579,-18.632315
47.7966,11.408004,-18.630567
47.941902,11.702515,-18.643455
48.100601,12.029041,-18.666225
48.252998,12.410981,-18.717388
48.333504,12.616665,-18.744941
48.450905,12.889366,-18.78147
48.596504,13.244145,-18.776451
48.754402,13.595473,-18.780991
48.909805,13.954455,-18.781545
48.990799,14.089773,-18.797386
49.105003,14.397998,-18.784405
49.251099,14.721279,-18.789199
49.408401,15.107695,-18.782791
49.566704,15.576392,-18.80868
49.647903,15.805632,-18.809946
49.759003,16.105359,-18.797323
49.905701,16.66207,-18.802152
50.062805,17.086162,-18.784291
50.223602,17.612558,-18.808046
50.305,17.900647,-18.778263
50.414604,18.211193,-18.781361
50.560501,18.641596,-18.803607
50.717102,18.971029,-18.835612
50.880501,19.447361,-18.854497
50.962105,19.706571,-18.886609
51.070099,20.010314,-18.887337
51.215401,20.293149,-18.903701
51.371498,20.714607,-18.885951
51.537498,21.18934,-18.895102
51.619202,21.434675,-18.912175
51.725502,21.741683,-18.921559
51.870201,22.163518,-18.938029
52.025902,22.634877,-18.974727
52.194504,23.085156,-18.962956
52.276405,23.258648,-19.025134
52.380905,23.535165,-19.021636
52.525002,23.881515,-19.01807
52.680298,24.233973,-19.020481
52.851402,24.729619,-19.036613
52.933701,24.917165,-19.061736
53.0364,25.137166,-19.067267
53.179703,25.572026,-19.101925
53.334503,25.940118,-19.1037
53.507301,26.350405,-19.100997
53.590805,26.573099,-19.095731
53.691902,26.790512,-19.167286
53.834404,27.175218,-19.151085
53.988503,27.481826,-19.166447
54.162605,27.952026,-19.146645
54.248001,28.114706,-19.157335
54.347504,28.341631,-19.158512
54.489105,28.775278,-19.196798
54.642502,29.127419,-19.197929
54.818001,29.621328,-19.264091
54.904999,29.870139,-19.297421
55.002998,30.054891,-19.32217
55.144104,30.414831,-19.370386
55.296501,30.831472,-19.421226
55.473198,31.213271,-19.42981
55.561699,31.476943,-19.465131
55.658501,31.671435,-19.491184
55.7995,32.058396,-19.54302
55.9505,32.371448,-19.554295
56.128403,32.856499,-19.602399
56.2183,33.036174,-19.611125
56.314301,33.278928,-19.624902
56.454803,33.616451,-19.671512
56.604599,33.921083,-19.697475
56.7836,34.339221,-19.753487
56.874702,34.582504,-19.743927
56.9701,34.748146,-19.760733
57.1101,35.01156,-19.796019
57.258804,35.451889,-19.820414
57.438805,35.828569,-19.832825
57.530998,36.028263,-19.837148
57.6259,36.224365,-19.844432
57.765404,36.514058,-19.854691
57.912903,36.90331,-19.859301
58.093704,37.319564,-19.911408
58.187401,37.571767,-19.901982
58.281601,37.771292,-19.973489
58.420799,38.106369,-19.972927
58.567001,38.429725,-19.977755
58.7481,38.792621,-20.064856
58.843803,39.009619,-20.066433
58.937302,39.261854,-20.055811
59.075905,39.537786,-20.06961
59.222099,39.933101,-20.122566
59.402405,40.383333,-20.182878
59.500305,40.556168,-20.199227
59.592903,40.802193,-20.194753
59.730904,41.120397,-20.26029
59.877403,41.416002,-20.273679
60.056801,41.813474,-20.279391
60.156898,42.087952,-20.316159
60.248604,42.282169,-20.342176
60.385803,42.662656,-20.393146
60.5327,42.898982,-20.424804
60.7108,43.345499,-20.484618
60.813301,43.496152,-20.491814
60.904602,43.625967,-20.465797
61.040703,43.933534,-20.468324
61.187904,44.281411,-20.466469
61.3647,44.67253,-20.472252
61.469803,44.932973,-20.467305
61.560898,45.097042,-20.481586
61.695702,45.375386,-20.561773
61.843102,45.710761,-20.563799
62.018402,45.976443,-20.536462
62.126503,46.224084,-20.537497
62.217201,46.353655,-20.540038
62.3508,46.603867,-20.510039
62.498299,46.835218,-20.46506
62.671898,47.16505,-20.425881
62.783302,47.45032,-20.417844
62.873398,47.597994,-20.436345
63.005905,47.883746,-20.512691
63.153503,48.208427,-20.518118
63.325401,48.578775,-20.596521
63.440102,48.829165,-20.601271
63.529701,48.95072,-20.596767
63.661003,49.214671,-20.569742
63.8088,49.504506,-20.585811
63.979004,49.814473,-20.546471
64.096703,50.114797,-20.540914
64.186005,50.303926,-20.608696
64.316002,50.654948,-20.593914
64.464203,50.969444,-20.602782
64.6325,51.376527,-20.635192
64.753304,51.616716,-20.609962
64.842102,51.794992,-20.618305
64.971298,52.095931,-20.618056
65.119499,52.369337,-20.615888
65.286201,52.675944,-20.593631
65.409904,52.983848,-20.58743
65.498001,53.132193,-20.595924
65.626701,53.434579,-20.533409
65.774803,53.737295,-20.545762
65.939903,54.060592,-20.494004
66.066605,54.352226,-20.494765
66.1539,54.513598,-20.507155
66.282005,54.719412,-20.534726
66.429703,55.014766,-20.479225
66.593498,55.289777,-20.516065
66.723602,55.647263,-20.563954
66.809799,55.811691,-20.574679
66.937202,56.073481,-20.549176
67.084602,56.392934,-20.521928
67.247101,56.655531,-20.556422
67.380798,56.974002,-20.554008
67.465698,57.115967,-20.570568
67.5924,57.329648,-20.599193
67.739204,57.715708,-20.650909
67.901001,58.043289,-20.735178
68.038002,58.356184,-20.736708
68.121704,58.529699,-20.74297
68.247604,58.802116,-20.748912
68.3937,59.150557,-20.74076
68.554901,59.46322,-20.694873
68.695198,59.793159,-20.687159
68.777802,59.883494,-20.660003
68.902802,60.189434,-20.649557
69.048103,60.490719,-20.660389
69.2089,60.815264,-20.674997
69.352501,61.202971,-20.658671
69.4338,61.370227,-20.665136
69.557602,61.647265,-20.668236
69.702599,62.030374,-20.642707
69.862602,62.335832,-20.604356
70.009705,62.707285,-20.595323
70.089798,62.919409,-20.587465
70.211998,63.144004,-20.605208
70.357101,63.458088,-20.612094
70.516403,63.762594,-20.652886
70.666702,64.115784,-20.700199
70.747002,64.342661,-20.730592
70.866302,64.596888,-20.764648
71.011703,64.909789,-20.841873
71.170105,65.337468,-20.823863
71.323502,65.642217,-20.839305
71.404205,65.840096,-20.836123
71.520599,66.064924,-20.84978
71.666405,66.370473,-20.859639
71.823898,66.732897,-20.860657
71.9804,67.087302,-20.863277
72.061501,67.223684,-20.87887
72.174599,67.547605,-20.922263
72.3209,67.910336,-20.923321
72.478104,68.263586,-20.926843
72.637199,68.634967,-20.996029
72.718498,68.854427,-20.986788
72.829102,69.10581,-20.988401
72.975502,69.438783,-20.990455
73.1325,69.777108,-21.030796
73.294098,70.231859,-21.044182
73.375603,70.36271,-21.061711
73.484703,70.645887,-21.052724
73.630402,70.929836,-21.069042
73.786903,71.294049,-21.13853
73.951103,71.699598,-21.176688
74.0327,71.899663,-21.197852
74.140099,72.189588,-21.185644
74.285301,72.523674,-21.255786
74.4412,72.944251,-21.23869
74.608101,73.285469,-21.252596
74.689903,73.501899,-21.244575
74.795601,73.686971,-21.269367
74.940102,74.064377,-21.319925
75.095604,74.474665,-21.374888
75.265099,74.833244,-21.385345
75.347099,74.987856,-21.396103
75.451004,75.225837,-21.397088
75.594803,75.504763,-21.413618
75.75,75.886377,-21.451811
75.922005,76.29051,-21.475542
76.004303,76.442688,-21.487222
76.106499,76.696061,-21.482337
76.249504,76.995328,-21.492226
76.404099,77.312531,-21.517388
76.5774,77.722271,-21.572277
76.661499,77.93996,-21.565548
76.762001,78.128161,-21.579118
76.904305,78.517177,-21.631231
77.058098,78.764213,-21.664325
77.232704,79.205224,-21.723404
77.318703,79.395742,-21.748926
77.417603,79.678894,-21.80188
77.558998,79.941007,-21.869505
77.712105,80.360759,-21.938133
77.888,80.68443,-22.016629
77.975502,80.965224,-22.054245
78.073105,81.13896,-22.077519
78.214203,81.526135,-22.129386
78.366104,81.898741,-22.179302
78.543205,82.328884,-22.257259
78.632202,82.592683,-22.272264
78.728699,82.834066,-22.3046
78.869499,83.19446,-22.35288
79.020103,83.551296,-22.431985
79.198402,83.929463,-22.451343
79.288704,84.215168,-22.489617
79.384499,84.36902,-22.510228
79.524803,84.766091,-22.515887
79.674301,85.104356,-22.561202
79.8536,85.536332,-22.603678
79.945099,85.764317,-22.621548
80.040298,85.962113,-22.628576
80.180099,86.337787,-22.678903
80.3284,86.631805,-22.698119
80.508804,87.021129,-22.722912
80.601402,87.293734,-22.759432
80.696098,87.456878,-22.776477
80.835503,87.778998,-22.776906
80.982498,88.170147,-22.829305
81.163399,88.550967,-22.843507
81.257805,88.727192,-22.856396
81.351799,88.949997,-22.85498
81.490799,89.26707,-22.926454
81.636803,89.605688,-22.926549
81.817802,90.005856,-22.932623
81.9142,90.20599,-22.959434
82.007401,90.470875,-22.994919
82.145805,90.758642,-23.005022
82.292099,91.04414,-23.021275
82.472198,91.435959,-23.029138
82.570801,91.686987,-23.022482
82.663101,91.891485,-23.079285
82.800804,92.233661,-23.088468
82.947502,92.536445,-23.099813
83.126503,92.931024,-23.134356
83.227303,93.188543,-23.168855
83.318802,93.335514,-23.188543
83.455704,93.631646,-23.195072
83.602798,93.919289,-23.211235
83.780403,94.343867,-23.27343
83.883705,94.512687,-23.298709
83.974998,94.756582,-23.289079
84.110703,95.064776,-23.360927
84.257904,95.420435,-23.40698
84.434204,95.795372,-23.470543
84.540298,96.048789,-23.504492
84.631302,96.244478,-23.509178
84.765701,96.648122,-23.537248
84.913101,96.947169,-23.564415
85.087898,97.309622,-23.577428
85.197098,97.609993,-23.571037
85.287498,97.898089,-23.609632
85.420799,98.167965,-23.645786
85.568405,98.509655,-23.69156
85.741402,98.896938,-23.695909
85.853798,99.151679,-23.69779
85.943802,99.331306,-23.706566
86.075905,99.641748,-23.70543
86.223602,99.941192,-23.788269
86.394905,100.325729,-23.79225
86.510605,100.538344,-23.809053
86.600105,100.77182,-23.811175
86.730904,101.075042,-23.871279
86.878899,101.372939,-23.885006
87.0485,101.805842,-23.943
87.167198,101.996442,-23.968533
87.256302,102.216488,-23.964592
87.386002,102.457316,-23.982741
87.534203,102.748082,-23.998759
87.702003,103.099873,-24.021288
87.823799,103.430218,-24.065543
87.9123,103.572415,-24.084592
88.041405,103.868636,-24.124275
88.189499,104.179953,-24.167654
88.355705,104.5725,-24.232965
88.4804,104.805901,-24.249837
88.568199,105.036782,-24.241691
88.6968,105.325642,-24.314353
88.844704,105.660913,-24.316845
89.009399,105.962836,-24.357292
89.1371,106.290942,-24.401247
89.224098,106.430709,-24.419971
89.455803,106.948009,-24.474938
89.669304,107.397411,-24.50987
89.897102,107.941981,-24.574897
90.130402,108.416523,-24.664884
90.377701,108.925675,-24.754212
90.6539,109.45514,-24.904953
90.846901,109.922043,-24.964167
91.037201,110.273948,-25.054247
91.274399,110.834514,-25.147029
91.5187,111.40997,-25.245148
91.707405,111.822041,-25.369745
91.803001,112.070321,-25.373693
91.8965,112.26294,-25.438961
92.035103,112.564459,-25.479354
92.181305,112.88092,-25.521749
92.361702,113.221872,-25.614959
92.459404,113.496788,-25.651789
92.552101,113.68826,-25.677439
92.690102,113.961033,-25.761516
92.836601,114.277558,-25.803919
93.015999,114.660424,-25.869487
93.116005,114.904943,-25.935502
93.207802,115.164837,-25.970319
93.345001,115.415361,-26.031932
93.492004,115.784773,-26.056205
93.670105,116.253975,-26.163761
93.772499,116.488237,-26.236243
93.8638,116.641835,-26.263255
94,117.021128,-26.314068
94.147202,117.288831,-26.37901
94.324005,117.634239,-26.425675
94.429001,117.892605,-26.451237
94.520103,118.105469,-26.49066
94.654999,118.42946,-26.535522
94.802299,118.751099,-26.633126
94.977699,119.171189,-26.693233
95.085701,119.348799,-26.720967
95.1763,119.639431,-26.759902
95.310005,119.881991,-26.803819
95.457504,120.236043,-26.853354
95.631302,120.569294,-26.905984
95.742401,120.837611,-26.941126
95.832603,121.053872,-26.971532
95.965103,121.380664,-27.003086
96.112801,121.734775,-27.088144
96.284698,122.128541,-27.140896
96.3992,122.472946,-27.187035
96.488899,122.618424,-27.207896
96.620201,122.916405,-27.277727
96.768105,123.267889,-27.33254
96.938301,123.659802,-27.346035
97.055901,123.960756,-27.386353
97.145203,124.152615,-27.412056
97.275299,124.504838,-27.459243
97.423401,124.779187,-27.513778
97.591805,125.194103,-27.55436
97.712402,125.464885,-27.622827
97.801201,125.695766,-27.626033
97.930603,125.995582,-27.685308
98.078705,126.294119,-27.698949
98.245499,126.592422,-27.767188
98.369102,126.902499,-27.7885
98.457199,127.098899,-27.840586
98.585899,127.429666,-27.851129
98.734001,127.828206,-27.904468
98.8992,128.144688,-27.994401
99.025703,128.411657,-28.030166
99.112999,128.648696,-28.061922
99.241203,128.882859,-28.119545
99.389,129.252381,-28.142797
99.552803,129.549712,-28.214381
99.682701,129.881041,-28.228595
99.768898,130.065691,-28.291184
99.8964,130.393881,-28.300685
100.0438,130.67641,-28.381106
100.206398,131.098153,-28.437606
100.339905,131.340148,-28.495662
100.424904,131.542696,-28.526211
100.551605,131.813049,-28.53338
100.698402,132.100053,-28.619363
100.860298,132.441284,-28.629753
100.997101,132.740275,-28.705133
101.080902,132.874809,-28.723156
101.206802,133.237612,-28.771761
101.352905,133.506512,-28.839594
101.514198,133.906345,-28.874771
101.654305,134.242749,-28.921483
101.737,134.410158,-28.928846
101.862,134.649954,-28.997116
102.007401,134.906578,-29.053049
102.168205,135.294882,-29.103387
102.3116,135.557816,-29.142289
102.393005,135.73423,-29.19799
102.5168,136.050703,-29.210816
102.661903,136.402085,-29.254697
102.821899,136.743177,-29.288932
102.968803,137.081892,-29.33431
103.049004,137.210644,-29.351559
103.171204,137.406978,-29.377861
103.316399,137.765032,-29.39274
103.4757,138.154553,-29.43539
103.625801,138.458154,-29.518687
103.7061,138.61934,-29.540281
103.8255,138.93951,-29.583174
103.971001,139.173034,-29.614459
104.129402,139.559159,-29.639304
104.2827,139.939874,-29.671251
104.363304,140.112654,-29.729554
104.479904,140.311514,-29.766981
104.625603,140.654896,-29.76545
104.783203,141.064186,-29.820283
104.939499,141.346917,-29.883586
105.020599,141.538726,-29.914963
105.133904,141.792278,-29.917826
105.280205,142.075465,-30.000534
105.437401,142.466629,-30.032605
105.596405,142.856151,-30.060353
105.677605,142.986696,-30.077842
105.7883,143.168217,-30.10216
105.934799,143.560192,-30.154673
106.091805,143.921746,-30.155577
106.253304,144.215449,-30.226891
106.334702,144.416348,-30.246213
106.443901,144.677424,-30.28434
106.5896,145.042395,-30.305711
106.746101,145.359465,-30.319607
106.910202,145.74429,-30.388231
106.991798,145.95824,-30.380873
107.099304,146.152297,-30.406871
107.244499,146.524581,-30.456746
107.400505,146.842126,-30.539937
107.5672,147.203457,-30.547696
107.649002,147.435812,-30.578824
107.7547,147.665162,-30.609551
107.899399,148.013608,-30.615048
108.054901,148.307727,-30.695636
108.224205,148.708518,-30.71994
108.306198,148.893914,-30.764581
108.410202,149.160694,-30.773878
108.5541,149.430557,-30.846062
108.709198,149.840315,-30.900958
108.881104,150.1651,-30.989694
108.963402,150.384424,-30.984581
109.065704,150.573287,-30.999155
109.208801,150.828014,-31.022456
109.363403,151.200434,-31.072431
109.536598,151.599519,-31.089107
109.620598,151.772271,-31.095803
109.721199,152.023412,-31.115101
109.863503,152.285102,-31.180955
110.017403,152.69279,-31.235573
110.191902,153.082449,-31.240243
110.277802,153.220376,-31.258721
110.376801,153.37935,-31.280019
110.518303,153.767108,-31.331968
110.671402,154.012999,-31.36491
110.847305,154.404839,-31.369872
110.934601,154.623109,-31.399113
111.032303,154.862587,-31.431197
111.173401,155.229573,-31.480363
111.325401,155.53694,-31.502813
111.502403,155.95674,-31.569965
111.591301,156.190856,-31.561613
111.687805,156.348845,-31.582779
111.828804,156.732752,-31.634212
111.979401,157.076905,-31.635907
112.1576,157.421441,-31.726477
112.247803,157.633941,-31.725557
112.343704,157.859167,-31.765006
112.484001,158.106213,-31.818217
112.633598,158.506943,-31.871904
112.812805,158.904194,-31.877591
112.904205,159.060263,-31.907153
